label,name,review,id
0.0,todo_sobre_mi_madre_1999,"['ugly', 'spanish', 'women', 'penelope', 'cruz', 'manages', 'every', 'spanish', 'movie']",3645
0.0,amour_2013,"['gary', 'oldman']",3751
0.0,district_9,"['going', 'start', 'banning', 'peter', 'jackson', 'movies', 'first', 'king', 'kong', 'district', 'think', 'would', 'better', 'taken', 'place', 'united', 'states', 'aliens', 'look', 'like', 'cockroach', 'people', 'eat', 'cat', 'food', 'give', 'thats', 'generous']",3807
0.0,elle_2016,"['twisted', 'men', 'women']",3840
0.0,the_cabinet_of_dr_caligari,"['one', 'star', 'great', 'sets', 'though']",4488
0.0,psycho,"['one', 'good', 'moment', 'pretty', 'much']",4542
0.0,citizen_kane,"['people', 'tell', 'one', 'greatest', 'greatest', 'movie', 'time', 'saved', 'two', 'half', 'boobless', 'hours']",4800
0.0,last_picture_show,"['youth', 'grow', 'smalltown', 'america', 'nothing', 'happens', 'learn', 'sex', 'life', 'nothing', 'explodes', 'nobody', 'gets', 'shot', 'drives', 'car', 'building', 'dont', 'expect', 'bigbaddabooms', 'every', 'film', 'see', 'would', 'nice', 'feel', 'engaged', 'whats', 'going']",4913
0.0,1000085-2001_a_space_odyssey,"['technical', 'achievement', 'bore', 'every', 'edit', 'movie', 'still', 'kiss', 'ass']",4951
0.0,mary_poppins,"['even', 'year', 'old']",4956
0.0,city_lights,"['beautiful', 'entertaining', 'superb', 'heartwarming', 'ending']",4980
0.0,paths_of_glory,"['yo', 'homeslemme', 'spit', 'whut', 'thought', 'dis', 'flickit', 'ight', 'mean', 'wasnt', 'best', 'gangsta', 'movie', 'stilll', 'watched', 'coked', 'whole', 'time', 'enjoyed', 'rush', 'words', 'well', 'got', 'things', 'sell', 'ppl', 'see', 'im', 'outiepeace', 'nukkah']",5052
0.0,gentlemen_prefer_blondes,"['great', 'film', 'hollywoods', 'finest', 'perood', 'monroe', 'absolutely', 'stunning', 'humorous', 'fin', 'film']",5402
0.0,birdman_2014,"['really', 'wanted', 'like', 'think', 'michael', 'keaton', 'great', 'dramas', 'life', 'one', 'favorite', 'movies', 'film', 'pretentious', 'tricks', 'director', 'show', 'audience', 'wonderful']",5489
0.0,birdman_2014,"['selfpity', 'masquerade', 'like', 'genius', 'unexpected', 'bummer', 'crybaby', 'filmmaker']",5529
0.0,paddington_2014,"['generally', 'love', 'family', 'movies', 'movie', 'exeption', 'give', 'star', 'kid', 'liked']",5575
0.0,1009096-hairspray,"['favorite', 'part', 'movie', 'didnt', 'watch', 'anymore']",5604
0.0,man_without_a_past,"['know', 'fellow', 'fin', 'im', 'supposed', 'love', 'movie', 'cant', 'say', 'know', 'lot', 'peope', 'good', 'aki']",5802
0.0,the_artist,"['love', 'classics', 'one', 'tried', 'hard', 'become', 'one', 'may', 'get', 'academy', 'honors', 'doubt', 'remembered']",5805
0.0,the_artist,"['chalk', 'another', 'frightfully', 'dull', 'nonenvelopepushing', 'cheerfully', 'middlebrow', 'oscarwinner', 'proper', 'tribute', 'silent', 'filmmaking', 'theres', 'guy', 'maddin', 'bw', 'sequence', 'pedro', 'almodovars', 'talk', 'else']",5831
0.0,bringing_up_baby,"['never', 'forget', 'movie', 'long', 'live']",5947
0.0,love_and_friendship,"['great', 'movie', 'tell', 'friend', 'youre', 'crazy', 'go', 'see']",6024
0.0,love_and_friendship,"['walk', 'ohsoselfaware', 'film', 'one', 'character', 'identify', 'love', 'care', 'book', 'lovely', 'whit', 'stillman', 'boo']",6056
0.0,singin_in_the_rain,"['amazing', 'film', 'always', 'want', 'watch', 'love', 'musical', 'arts', 'tap', 'dance', 'singi', 'love', 'film', 'rate', 'stars']",6519
0.0,tangerine_2015,"['grim', 'grim', 'portrays', 'lives', 'transvestite', 'prostitutes', 'straight', 'female', 'streetwalker', 'family', 'man', 'destroys', 'life', 'obsession', 'acting', 'etc', 'probably', 'fine', 'hardly', 'old', 'fashioned', 'comedy', 'im', 'sure', 'would', 'like', 'film']",6533
0.0,city_lights,"['beautiful', 'entertaining', 'superb', 'heartwarming', 'ending']",6808
0.0,what_we_do_in_the_shadows,"['ha', 'aburrido', 'la', 'idea', 'era', 'curiosa', 'pero', 'ha', 'hecho', 'gracia', 'alguna']",6875
0.0,finding_nemo,"['childhood', 'movie', 'makes', 'feel', 'warm', 'inside']",6966
0.0,ratatouille,"['people', 'may', 'find', 'great', 'movie', 'one', 'least', 'favorite', 'pixar', 'mlvies']",7008
0.0,wallace_and_gromit_curse_of_the_wererabbit,"['good', 'movie', 'ask']",7032
0.0,spy_2015,"['imagine', 'would', 'bearable', 'one', 'intoxicated']",7144
0.0,sound_city,"['thank', 'dave', 'grohl', 'great', 'story', 'education', 'people', 'love', 'music']",7200
0.0,bowling_for_columbine,"['half', 'truths', 'staged', 'sequences', 'documentary']",7318
0.0,inconvenient_truth,"['best', 'nap', 'ever', 'got', 'chemistry', 'class']",7403
0.0,lo_and_behold_reveries_of_the_connected_world,"['funniest', 'movie', 'issue', 'comedy', 'unintentional']",7631
0.0,lo_and_behold_reveries_of_the_connected_world,"['see', 'movie', 'unless', 'want', 'absolute', 'lack', 'directorial', 'talent', 'nothing', 'film', 'creates', 'comprehensive', 'story', 'takes', 'viewer', 'sort', 'journey', 'thing', 'learned', 'documentary', 'watch', 'documentary', 'learn', 'nothing']",7632
0.0,stories_we_tell,"['narrative', 'really', 'unclear', 'started', 'different', 'family', 'members', 'recollecting', 'deceased', 'mother', 'ended', 'documentary', 'maker', 'paternity', 'issues', 'real', 'father', 'misguided', 'selfcentered', 'skippable', 'movie']",7641
0.0,stories_we_tell,"['dont', 'know', 'movie', 'got', 'good', 'review']",7642
0.0,citizenfour,"['even', 'close', 'critics', 'user', 'ratings', 'shame', 'laura', 'poitras', 'could', 'tell', 'thrilling', 'story', 'snowden', 'better', 'explain', 'going', 'invasion', 'privacy', 'conducted', 'government', 'business']",7662
0.0,anvil_the_story_of_anvil,"['funny', 'heart', 'warming', 'two', 'sad', 'old', 'men']",7682
0.0,room_237_2012,"['boa', 'ideia', 'com', 'minutos', 'fica', 'repetitivo']",7712
0.0,room_237_2012,"['concept', 'hidden', 'meanings', 'symbolism', 'fascinates', 'come', 'way', 'crazy']",7714
0.0,selma,"['interesting', 'movie', 'movie', 'feels', 'thrown', 'together']",7877
0.0,arrival_2016,"['kept', 'waiting', 'movie', 'get', 'better', 'trust', 'one', 'weakest', 'movies', 'weve', 'ever', 'seen']",8095
0.0,vertigo,"['haha', 'hitchcock', 'think', 'next']",8136
0.0,last_picture_show,"['youth', 'grow', 'smalltown', 'america', 'nothing', 'happens', 'learn', 'sex', 'life', 'nothing', 'explodes', 'nobody', 'gets', 'shot', 'drives', 'car', 'building', 'dont', 'expect', 'bigbaddabooms', 'every', 'film', 'see', 'would', 'nice', 'feel', 'engaged', 'whats', 'going']",8248
0.0,love_and_friendship,"['walk', 'ohsoselfaware', 'film', 'one', 'character', 'identify', 'love', 'care', 'book', 'lovely', 'whit', 'stillman', 'boo']",8708
0.0,argo_2012,"['pluto', 'nash', 'soooooo', 'much', 'better']",8770
0.0,moonlight_2016,"['hollywood', 'loves', 'films', 'touch', 'lgbt', 'use', 'touch', 'lightly', 'mix', 'hood', 'story', 'throw', 'protests', 'trump', 'got', 'academy', 'film', 'supporting', 'actor', 'winner']",8802
0.0,citizen_kane,"['people', 'tell', 'one', 'greatest', 'greatest', 'movie', 'time', 'saved', 'two', 'half', 'boobless', 'hours']",9331
0.0,boyhood,"['took', 'years', 'make']",9629
0.0,boyhood,"['everyone', 'us', 'version', 'boyhood', 'girlhood', 'made', 'interesting', 'tasteless', 'movie', 'salute', 'crew', 'persistency', 'years']",9638
0.0,birdman_2014,"['movie', 'written', 'actors', 'actors', 'say', 'look', 'great', 'lots', 'dialogue', 'gritty', 'facial', 'expressions', 'pretentious']",9845
0.0,seven_samurai_1956,"['intersting', 'definitely', 'top', 'movie']",10026
0.0,the_conjuring_2,"['definitely', 'good', 'prequel', 'hard', 'believe', 'evil', 'spirit', 'take', 'form', 'predators', 'aliens']",10305
0.0,nosferatu,"['stalks', 'dark']",10400
0.0,1007602-fly,"['toootally', 'forgot', 'movie', 'awesome', 'special', 'effects', 'popped', 'quickrate']",10423
0.0,it_comes_at_night,"['comes', 'night', 'anything', 'would', 'better', 'thisexample', 'fly', 'bat', 'moose', 'donkey']",10578
0.0,it_comes_at_night,"['pior', 'da', 'minha', 'vida']",10612
0.0,it_comes_at_night,"['movie', 'leaves', 'answers', 'wish', 'many', 'minor', 'inconveniences', 'everyone', 'involved', 'movie']",10803
0.0,it_comes_at_night,"['good', 'marketed', 'horror', 'movie', 'even', 'close']",10820
0.0,it_comes_at_night,"['moral', 'story', 'movies', 'dont', 'cut', 'anymore', 'weve', 'jaded', 'walking', 'dead', 'nowadays', 'movies', 'need', 'gave', 'half', 'star', 'short']",10849
0.0,reanimator,"['lovecrafts', 'vision', 'people']",10879
0.0,the-evil-dead,"['serious', 'sequels', 'become', 'hilarious', 'rated']",10940
0.0,blair_witch_project,"['lixo', 'em', 'forma', 'de', 'filme']",11042
0.0,blair_witch_project,"['marketed', 'well']",11096
0.0,descent,"['someone', 'completely', 'utterly', 'horrified', 'type', 'scary', 'movie', 'movie', 'comical', 'frightening', 'thrilling']",11555
0.0,nosferatu_the_vampyre,"['silent', 'film', 'enough', 'said']",11799
0.0,exorcist,"['dont', 'mean', 'offend', 'guys', 'love', 'film', 'opinion', 'good', 'movie', 'scary', 'peculiar', 'stars']",11810
0.0,donnie_darko_the_directors_cut,"['ludicrous', 'plot', 'works', 'movie', 'says']",11901
0.0,1020662-suspiria,"['shocking', 'many', 'people', 'like', 'film', 'ranks', 'right', 'burnt', 'offerings']",11942
0.0,the_witch_2016,"['snoozer', 'scariest', 'part', 'movie', 'bird', 'tearing', 'boob', 'youve', 'got', 'serious', 'work']",12116
0.0,a_field_in_england,"['watch', 'open', 'mind', 'dont', 'expect', 'great', 'revelations', 'satisfactory', 'resolution', 'entertain', 'stand', 'watch', 'wont', 'leave', 'feeling', 'satisfied']",12273
0.0,1010679-invasion_of_the_body_snatchers,"['linvasion', 'des', 'profanateurs']",12292
0.0,pans_labyrinth,"['really', 'want', 'see', 'visual', 'effects']",12726
0.0,zombieland,"['interested', 'cool', 'entertaining', 'course', 'big', 'head', 'reviewers', 'love']",12760
0.0,zombieland,"['dont', 'get', 'people', 'say', 'bill', 'murrays', 'cameo', 'hilarious', 'wasnt', 'didnt', 'laugh']",12762
0.0,let_me_in,"['sta', 'van', 'ovo', 'triba', 'ameri']",12783
0.0,1009113-halloween,"['couldnt', 'watch', 'till', 'end', 'probably', 'im', 'mature', 'enough', 'one', 'best', 'horror', 'movies', 'ever', 'made', 'one', 'boringass', 'stalker', 'movie', 'ive', 'ever', 'witnessed', 'equally', 'monotonous', 'soundtrack']",12815
0.0,room_237_2012,"['boa', 'ideia', 'com', 'minutos', 'fica', 'repetitivo']",12985
0.0,room_237_2012,"['concept', 'hidden', 'meanings', 'symbolism', 'fascinates', 'come', 'way', 'crazy']",12987
0.0,peewees_big_adventure,"['creepy', 'tell', 'em', 'large', 'marge', 'sent', 'ya', 'still', 'scares']",13087
0.0,millions,"['im', 'quite', 'sure', 'universally', 'reviewed', 'feelgood', 'triumph', 'uneasy', 'mix', 'trite', 'suspenseful']",13180
0.0,spy_kids,"['much', 'say', 'movie', 'enough', 'action', 'movie', 'enjoy']",13350
0.0,finding_nemo,"['childhood', 'movie', 'makes', 'feel', 'warm', 'inside']",13484
0.0,1010792-its_a_wonderful_life,"['cant', 'believe', 'christmas', 'favorite']",13495
0.0,1010792-its_a_wonderful_life,"['well', 'definitely', 'wonderful', 'movie']",13498
0.0,bambi,"['dont', 'like', 'classic', 'disney', 'moviesjust', 'pixar']",13657
0.0,et_the_extraterrestrial,"['reeses', 'pieces', 'oh', 'yeahand', 'alien', 'think', 'cute', 'lil', 'bitty', 'drew']",13697
0.0,field_of_dreams,"['watch', 'one', 'many', 'times']",13777
0.0,101_dalmatians,"['like', 'animated', 'film', 'better']",13837
0.0,coraline,"['movie', 'great', 'stopmotion', 'animation', 'found', 'eerie', 'disturbing', 'dont', 'recommend', 'movie', 'children']",13925
0.0,chicken_run,"['movie', 'great']",13962
0.0,rango,"['mia', 'tainia', 'atakes', 'opws', 'look', 'eyes', 'wanna', 'see', 'die', 'mia', 'animated', 'prosvolh', 'kai', 'depp', 'deneinaiithopoios']",14107
0.0,lady_and_the_tramp,"['thank', 'god', 'good', 'old', 'days']",14157
0.0,1065598-babe,"['used', 'like', 'seems', 'go', 'funny', 'desperately', 'attempting', 'sweet', 'wonderful', 'see', 'swine', 'really', 'ismwahahahahahahaha', 'urgghmm', 'heh']",14175
0.0,freaky_friday,"['god', 'forbid', 'ever', 'making', 'sequel']",14253
0.0,the_lion_king,"['unpopular', 'opinion', 'know', 'end', 'day', 'pseudo', 'coming', 'age', 'story', 'bambilike', 'plot', 'disaster', 'far', 'greatest', 'animated', 'film', 'time', 'whoever', 'said']",14439
0.0,pinocchio_1940,"['pinocchio', 'always', 'made', 'cry']",14483
0.0,frozen_2013,"['people', 'love', 'love', 'love', 'love', 'music', 'watch']",14628
0.0,1197696-fantastic_mr_fox,"['weirdest', 'snapping', 'movie', 'ever', 'noah', 'hannah', 'highly', 'enjoyed', 'though']",14845
0.0,1158179-devil_and_daniel_johnston,"['youre', 'hipster', 'youll', 'love', 'movie', 'youre', 'hipster', 'wonder', 'earth', 'man', 'ever', 'became', 'popular', 'people', 'obsessed', 'latter', 'type', 'side', 'note', 'guitar', 'skills', 'fiveyearold']",14969
0.0,florence_foster_jenkins_2016,"['opera', 'lovers', 'singing', 'storyline', 'cross', 'unforgettable', 'forgettable']",15021
0.0,florence_foster_jenkins_2016,"['canl', 'performanslar', 'yakkl', 'sosyete', 'bir', 'anlamda', 'ramen', 'floransa', 'foster', 'jenkins', 'sadece', 'sa', 'notlar', 'isabet', 'etmez']",15031
0.0,1012515-little_shop_of_horrors,"['ive', 'seen', 'movie', 'god', 'need', 'singing', 'lessons']",15139
0.0,sound_of_music,"['oh', 'shuffle', 'archiveyes', 'innocence', 'dare', 'say', 'cringe', 'timeless', 'classic']",15203
0.0,muppet_movie,"['desilucion', 'puro', 'panfleto', 'yankee', 'es', 'eso', 'del', 'corazon', 'patriotico', 'de', 'las', 'marionetas']",15218
0.0,nashville,"['afi', 'top', 'movies', 'ed']",15543
0.0,dig,"['get', 'jobs', 'losers', 'rock', 'stars', 'pfft']",15614
0.0,sound_city,"['thank', 'dave', 'grohl', 'great', 'story', 'education', 'people', 'love', 'music']",15876
0.0,sound_city,"['thought', 'excellent', 'movie', 'would', 'watch']",15877
0.0,1010679-invasion_of_the_body_snatchers,"['linvasion', 'des', 'profanateurs']",16071
0.0,crying_game,"['seen', 'cant', 'remember', 'speaks', 'volumes', 'really', 'doesnt']",16137
0.0,crying_game,"['dude', 'need', 'watch']",16145
0.0,drag_me_to_hell,"['ay', 'dios', 'por', 'que', 'escuche', 'la', 'opinion', 'de', 'la', 'gente']",16283
0.0,no_country_for_old_men,"['bored', 'tears', 'watching', 'movie', 'hit', 'man', 'clearly', 'coen', 'brothers', 'films', 'considered', 'one', 'best', 'give', 'carter', 'burwell', 'music', 'nod', 'credits', 'almost', 'entire', 'movie', 'musicless']",16583
0.0,to_catch_a_thief,"['great', 'movie', 'seen', 'times', 'morecary', 'grant', 'gorgeous', 'grace', 'kelly', 'pure', 'elegence', 'beauty', 'backdrop', 'french', 'riviera', 'filled', 'glamour', 'style', 'years', 'gone', 'byaccompanied', 'wit', 'sly', 'humourlove', 'classic']",16708
0.0,eye_in_the_sky,"['political', 'anti', 'military', 'anti', 'american']",16965
0.0,1032434-killer,"['clever', 'use', 'lighting', 'angles', 'squeezes', 'laughs', 'medical', 'team', 'continuing', 'surgery', 'double', 'gunpoint', 'triads', 'seemingly', 'endless', 'supply', 'hikerassassins']",17113
0.0,spotlight_2015,"['catholic', 'bigotry', 'best', 'go', 'check', 'local', 'school', 'district', 'see', 'going', 'children', 'abused', 'molested', 'union', 'protected', 'faculty']",17259
0.0,argo_2012,"['pluto', 'nash', 'soooooo', 'much', 'better']",17385
0.0,sicario_2015,"['chier', 'des', 'dizaines', 'de', 'sur', 'un', 'totalement']",17410
0.0,1046060-high_noon,"['never', 'saw', 'gary', 'coopers', 'movie', 'believe', 'time', 'yet', 'looked', 'cool', 'grace', 'kelly', 'beautiful', 'movie', 'lived', 'legendary']",17459
0.0,1046060-high_noon,"['style', 'movie', 'picked', 'grace', 'kelly', 'good', 'reviews', 'good', 'photographic', 'shot', 'could', 'keep', 'interestoscar', 'win', 'best', 'actor', 'gary', 'cooper']",17461
0.0,blue_velvet,"['watch', 'movie', 'class', 'watching', 'movie', 'wasnt', 'work', 'participation', 'credit', 'creepy', 'waiting', 'whole', 'time', 'movie', 'dennis', 'hoopers', 'character', 'top', 'wanted', 'see', 'less', 'every', 'time', 'spoke']",17533
0.0,the_umbrellas_of_cherbourg_1964,"['people', 'know', 'love']",17624
0.0,brokeback_mountain,"['never', 'look', 'heath', 'ledger', 'jake', 'gyllenhaal', 'movies', 'dont', 'intrest', 'anymore']",17770
0.0,brokeback_mountain,"['havent', 'seen', 'please', 'take', 'word', 'dontsave']",17781
0.0,west_side_story,"['classic', 'since', 'ballet', 'fans', 'cannot', 'appreciate', 'much', 'song', 'tonight', 'still', 'able', 'move', 'half', 'century']",17830
0.0,crying_game,"['dude', 'need', 'watch']",18173
0.0,to_catch_a_thief,"['old', 'movie', 'good', 'good', 'dont', 'mind', 'watching', 'movie', 'century', 'old']",18407
0.0,the_artist,"['never', 'best', 'picture', 'totally', 'political', 'americas', 'part']",18684
0.0,ill_see_you_in_my_dreams,"['dont', 'see', 'comedy', 'movie', 'depressingly', 'sad', 'drama']",18735
0.0,slumdog_millionaire,"['movie', 'far', 'truly', 'happens', 'poverty', 'stricken', 'country', 'hardly', 'realistic', 'like', 'fairy', 'tale']",18806
0.0,1075422-hamlet,"['like', 'one', 'fave', 'shakepeare', 'plays', 'dark']",18830
0.0,guardians_of_the_galaxy,"['hard', 'invest', 'movie', 'doesnt', 'take', 'seriously', 'especially', 'see', 'main', 'villain', 'gets', 'beaten', 'danceoff']",19364
0.0,captain_america_civil_war,"['kept', 'wondering', 'another', 'avengers', 'sequel']",19418
0.0,captain_america_civil_war,"['cool', 'action', 'scenesbut', 'hoped', 'see', 'better', 'main', 'villian']",19421
0.0,wall_e,"['first', 'saw', 'theaters']",19480
0.0,wall_e,"['sure', 'people', 'liked', 'thisenough', 'said']",19487
0.0,jurassic_park,"['wild', 'life', 'adventure', 'bit', 'creepy', 'thought', 'little', 'scared', 'im', 'fan', 'movie']",19568
0.0,1000085-2001_a_space_odyssey,"['apparently', 'get', 'movie', 'masterpiece', 'could']",19899
0.0,1000085-2001_a_space_odyssey,"['widely', 'acclaimed', 'one', 'best', 'movies', 'ever', 'gave', 'lifetime', 'experience', 'indeed', 'lifetime', 'ill', 'like', 'remain', 'wayactual', 'rating']",19907
0.0,repo_man,"['idea', 'people', 'see', 'movie', 'besides', 'soundtrack']",20040
0.0,repo_man,"['movie', 'featured', 'song', 'tv', 'party', 'tonight']",20054
0.0,star_wars_episode_vii_the_force_awakens,"['bother', 'remaking', 'new', 'hope', 'undoing', 'great', 'ending', 'return', 'jedi', 'really', 'best']",21172
0.0,star_wars_episode_vii_the_force_awakens,"['every', 'single', 'major', 'conflict', 'resolution', 'made', 'sense', 'solo', 'reach', 'lightspeed', 'ie', 'millionth', 'nanosecond', 'empire', 'cant', 'track', 'unpowered', 'ships', 'falling', 'planets', 'atmosphere', 'kylo', 'ren', 'emotional', 'teenager', 'mad', 'overnothing', 'pathetic', 'villain', 'time', 'perhaps']",21208
0.0,star_wars_episode_vii_the_force_awakens,"['want', 'see', 'reboot', 'new', 'hope', 'got', 'right']",21259
0.0,toy_story,"['fucking', 'kidding', 'perfect', 'tomatometer', 'understand', 'film', 'used', 'legendary', 'film', 'isnt', 'great', 'used']",21274
0.0,the_fog_of_war_eleven_lessons_from_the_life_of_robert_s_mcnamara,"['although', 'mcnamara', 'definately', 'intelligent', 'man', 'everyone', 'learn', 'something', 'experiences', 'life', 'found', 'boringi', 'must', 'say', 'though', 'war', 'anything', 'interested', 'passionate']",21403
0.0,inconvenient_truth,"['pseudoscience', 'fact', 'weaved', 'together', 'infuriating']",21621
0.0,eraserhead,"['good', 'director', 'dork']",21679
0.0,super_size_me,"['eewwww', 'never', 'want', 'eat', 'fast', 'food']",21768
0.0,bowling_for_columbine,"['documentary', 'trashy', 'opinion', 'piece']",21915
0.0,beerfest,"['americans', 'see', 'europe', 'roll']",22175
0.0,beerfest,"['aw', 'eric', 'christian', 'olsen']",22189
0.0,league_of_their_own,"['still', 'cant', 'tolerate', 'movie']",22251
0.0,league_of_their_own,"['madonna', 'init', 'couldve', 'enjoyed']",22263
0.0,league_of_their_own,"['still', 'cant', 'tolerate', 'movie']",22264
0.0,hoosiers,"['started', 'watching', 'portable', 'dvd', 'player', 'battery', 'died']",22284
0.0,1155467-glory_road,"['sports', 'movies', 'sooo', 'chessy', 'one', 'exception']",22363
0.0,beyond_the_mat,"['know', 'guy', 'still', 'watches', 'wrestling', 'believes', 'real', 'hahahahaha', 'dipshit']",22375
0.0,major_league,"['best', 'lines', 'relegated', 'trailer', 'left', 'movie', 'result', 'robbed', 'ended', 'quite', 'bit', 'crappier', 'needed', 'joeboo', 'needs', 'refill', 'funny']",22461
0.0,chariots_of_fire,"['beat', 'raiders', 'lost', 'ark', 'golden', 'pond', 'oscar', 'seriously', 'best', 'theme', 'song', 'aaaaannnndddthats', 'end', 'please', 'love', 'god', 'slowmotion', 'hairflying', 'operamusicseranaded', 'british', 'running', 'please']",22662
0.0,soul_surfer,"['soapy', 'cute', 'times']",22677
0.0,playing_for_keeps_2012,"['good', 'thing', 'movie', 'eyes', 'pleasure', 'seeing', 'mrbutler', 'two', 'hourswhich', 'fine']",22834
0.0,playing_for_keeps_2012,"['amazing', 'assembled', 'cast', 'gave', 'thankless', 'worthless', 'material', 'direction']",22870
0.0,1212694-blind_side,"['banal', 'selfcomplacent', 'film', 'adaptation', 'beautiful', 'real', 'story']",22884
