label,name,review
1.0,elaine_stritch_shoot_me_2013,A perfect movie to cap off a brilliant lady's life. It was beautiful. Very funny and very inspiring.
1.0,elaine_stritch_shoot_me_2013,"Not only a retrospective on the brilliant career of an icon, it's also a poignant and often painful reflection on aging, alcoholism and the life of a performer. Elaine Stritch: Shoot Me is as brassy, ballsy and in your face as it's namesake. Everybody rise- in deed!!"
1.0,elaine_stritch_shoot_me_2013,She's a legend. If you like her a little this film will make you love her times 100x. She's got great stories.
1.0,elaine_stritch_shoot_me_2013,I want to be Elaine when I grow up! Hahaha
1.0,elaine_stritch_shoot_me_2013,Brilliant portrayal of a true Broadway diva. Elaine at her most vulnerable: playing herself.
1.0,elaine_stritch_shoot_me_2013,Elaine Stritch is a legendary laugh riot!!! A must see for everyone!
1.0,elaine_stritch_shoot_me_2013,Very Good Documentary with the Academy Awards from too Alec Baldwin
1.0,elaine_stritch_shoot_me_2013,"For once, I agree with the critics: 100% Fresh!"
1.0,elaine_stritch_shoot_me_2013,Saw it this summer at BIFFMA - fantastic! What a tribute to an incredible performer! National treasure.
1.0,project_nim,"This movie is on like any other documentary, very intellectually simulating."
1.0,project_nim,El mejor documental del 2011
1.0,project_nim,A truly amazing and emotional documentary. Highly recommended.
1.0,project_nim,This is just about as good as a documentary gets. Wonderful and heart-breaking all at the same time. I often wonder if those who abuse animals in this life regress and come back as one of the animals they abused in their next incarnation?
1.0,project_nim,a very sad tale of animal abuse... Nim really only enjoyed the love and friendship of 3 human friends and had a number of human playmates and teachers assigned him. He really shouldn't have been raised and nurtured like a human child.
1.0,project_nim,The saddest and cruelest treatment to an animal!!! Humans are so cruel to everything!
1.0,project_nim,An excellent watch. Highly recommended for anyone who has an interest in how our society affects the world around it.
1.0,project_nim,"Amazing story of a chimp raised as a human and taught sign language to communicate, only to be abandoned later to live in a cage on a compound. Eventually Nim's quality of life improves, but the story remains sad. The footage of Nim's progress as a higher-intelligent chimp is fascinating."
1.0,project_nim,"One of the most heart breaking docs imaginable. If you have a pulse, you'll be moved to tears."
1.0,project_nim,"Touching story of a Chimp raised by Humans for research into whether they are capable of language. Along the way, We Humans let him down. Very interesting study, I shed a few tears for Nim. Great Study of Inter-Species relationships."
1.0,project_nim,Fascinating and heart-wrenching.
0.0,project_nim,It's a miracle I got through the movie and I love monkeys. It was more of a story about hippies than about the ape.
1.0,project_nim,Se las recomiendo bastante amigos. Está hecha con mucho cuidado y pone a pensar y sentir en múltiples niveles. De las mejores películas que he visto últimamente.
1.0,project_nim,"Absorbing, heart-wrenching, brilliant."
1.0,project_nim,a powerful documentary from great teem that broguht us man on wire
1.0,project_nim,That Columbia prof should be strung up by his balls.
1.0,project_nim,Best documentary I have seen so far! Truly one off a kind.
1.0,project_nim,"Perfectly paced, beautiful, horrifying, -- a true bias less doc-- extremely entertaining and terribly interesting."
1.0,project_nim,Great movie and of course I cried.
1.0,project_nim,"A thousand thumbs up, really have the special things that a great documentary needs, is really breathtaking"
1.0,project_nim,"2011's finest Documentary, a gripping and emotional tale that needs to be heard and its simply criminal that it did not make the Academy Awards final list for best documentary feature!"
1.0,project_nim,"Coming face to face with a despicable reality, it shook me to my emotional core. The monstrosity of so-called humane experiments brought tears to my eyes. It clearly states out the message,"" Science can be damaging."" It really is a masterpiece."
1.0,project_nim,Simply stunning and amazing. Wow. What a story. Just speechless.
1.0,project_nim,"This movie from the director that made Man on a Wire is a must see movie about selfish individualism, greed, and the abuse of animals, in this case, those that look most like us and are our closest primate relatives."
1.0,project_nim,Fantastic. Must see.
1.0,project_nim,"Incredible, truly heartbreaking film.The awe and wonder at how similar chimps are to us, the arrogance an ignorance of assuming they are the same as us, and the awful tragedy of not taking responsibility for your actions.... You will learn as much about humans as you do chimps. Brilliant."
1.0,project_nim,"I cried during this movie, and I don't cry easily..."
0.0,project_nim,"""NIm"" feels like an encyclopedia shoved to your brain for 90 minutes. There is some interesting stuff, like how Nim drank and smoked, but the film is a bit repetitive at times in execution."
1.0,project_nim,Best movie I've seen in a long time. This story will stay with me for a long time!
1.0,project_nim,Fantastic..very very interesting...it will stir much discussion and thought!
1.0,project_nim,"Excellent documentary. The film is neutral, it just lays out the story of Nim, an ape raised as a human. The film is a gauntlet of emotions."
1.0,project_nim,powerful documentary
1.0,project_nim,"Absolutely LOVED this movie, incredibly well done, much more insightful and emotional than I expected. Highly recommended."
1.0,project_nim,Brilliant and heartwarming documentary about Nim the chimp
1.0,project_nim,Heart-touching documentary that shows the contrast between science and emotions in a very intense way. Marvelously edited the story comes in contact with your feelings since the very begining. I highly recommend this one.
1.0,project_nim,"Heartbreaking and beautifully told. Watch and learn, this is a true window into who we are. A punch in the gut for humans but well deserved. I opened a banana before the movie started and it was still in my hand at the end. Simply astonishing."
1.0,project_nim,Best docu i have seen
1.0,project_nim,I love to see this movie
1.0,project_nim,Thought provoking look at just how little we comprehend our relationship with the life forms that cohabit this planet. Heartbreaking. Bless his poor little soul!
1.0,project_nim,"×××××¥ ×'×-××? ××>× ×?××""×'×(TM) ×""×-×(TM)××ª ××""× ××-××(TM)×? ×¢× ×?×(TM)×>××ª ×-×(TM)×(TM)×""×?.Highly recommended to all that love animals and fight for there quality of life."
1.0,project_nim,explores human vs other species. Excellent story.
1.0,project_nim,Humans are crap. And I'm still thinking about it a day later.
1.0,project_nim,Changed the way some of the people in my family see animal rights
1.0,project_nim,Provocative documentary film. Classic must watch for psychology nerds like me.
1.0,project_nim,El mejor documental del 2011. Emocionante a rabiar e interesantísimo desde el punto de vista antropológico.
1.0,project_nim,najbolji dokumentarac prosle godine..
1.0,project_nim,This is a heartbraking story and shows how cruel most people are. An amazing documentary.
0.0,project_nim,A movie about a bunch of selfish people who use a defenseless animal for there own selfish purpose. Then when the animal is no longer needed they toss it aside like a piece of garbage.
1.0,project_nim,This was a movie that kept me thinking about it for days/weeks after the first time I watched it. It moved me to the point where I'm now an active contributor to The Center for Great Apes and Mindy's Memory Primate Sanctuary. Everyone should see this amazing film!!
1.0,project_nim,Must see documentary! From the director who brought us Man on Wire. Enough said.
1.0,project_nim,"Haunting, heartbreaking, infuriating, unforgettable, and a MUST SEE. You will cry. Guaranteed."
1.0,project_nim,A heart breaker. To see how this poor soul was taken from his mother and passed around in the name of science...thank goodness for Bob who remained his friend to the end.
1.0,project_nim,A great documentary that really shows how selfish the human race really is. sad...truly sad.
1.0,project_nim,One of the best doco's I have ever seen!
1.0,project_nim,The fact that this beautifully constructed documentary was snubbed by the Academy this year is a crime.
1.0,project_nim,Awesome. One of the better films of 2011. Marsh is up there with Errol Morris as an accomplished documentarian and storyteller.
1.0,project_nim,"I loved this documentary even when the people in it drove me insane. There are so many crazy people who were involved in the project that its mind boggling. The story has its funny parts, and its sad parts but in doing so it opens up to a ton of different issues and questions."
1.0,project_nim,An amazing documentary and one of last year's best films. Definately a roller coaster ride of emotions but well worth watching.
1.0,project_nim,Exceptional Documentary of Science - Humanity - Animistic
1.0,project_nim,"Can you teach language to a chimp? Well, yes up to a point, but he'll still bite your face off."
1.0,project_nim,A must see! Not often I say that :)
1.0,project_nim,"A truly exciting, inspiring, and heartbreaking story. Starting with heartbreak, taking us through an emotional roller coaster that at the end leaves you feeling helpless, cruel, and at the same time, inspired to change the world and the fates of such extraordinary animals."
1.0,project_nim,A great documentary about an extraordinary story and animal.
1.0,project_nim,An unmissable documentary that despicts human ignorance at the expense of animal rights! Heartbreakingand tragic...it you do not have an emotional reaction to this..you are made of granite!
1.0,project_nim,Oh this just too damn good.
1.0,project_nim,"Sad, moving and thought provoking documentary."
1.0,project_nim,You cannot get better than this for a documentary.
1.0,project_nim,peanuts make me hard.
1.0,project_nim,Best Documentary of 2011
1.0,project_nim,"touching, moving, and inspiring"
1.0,project_nim,"Every bit as brilliant as Man on Wire. A fascinating, heartbreaking story, captivatingly told."
1.0,project_nim,I dare you not to tear up.
1.0,project_nim,"SEE THIS MOVIE!!!! It's a tour de force of what we as humans are capable of doing without properly analyzing the consequences of our actions. And sadly, an innocent soul is at the center of all of it. Amazingly directed, James Marsh has crafted another masterpiece of a documentary"
1.0,project_nim,Very touching story. Thoroughly entertaining and heart breaking all at once.
1.0,project_nim,A perfect segue into Planet of the Apes. I'm surprised I liked it as much as I did.
1.0,project_nim,"Fantastic, I loved it - be prepare to laugh, smile, cringe and cry."
1.0,project_nim,A wonderful film with a wonderful central character - as a species we really have a lot to answer for in the how we treat and think of other species - seen at 2011 Sydney Film festival
1.0,project_nim,"Deep, eerie film that makes you think not only about similarities and differences between humans and chimps, but about issues of family, of personality crisis and identity, and about human psychology. Entertaining and exceptionally good movie making."
1.0,the_last_waltz_1978,"The greatest documentary I've ever seen. The filmmaking and music is beautiful, and it further proves how great of a filmmaker Marin Scorsese is!"
0.0,the_last_waltz_1978,"Unfortunately I fell asleep, since I didn't recognize most of the music or the performers :("
1.0,the_last_waltz_1978,Best concert movie!!
1.0,the_last_waltz_1978,"Documentário filmado de maneira genial por Scorsese, que faz um dos melhores retratos do rock."
1.0,the_last_waltz_1978,"The greatest band movie ever - Scorsese's dive into the world of documentary's is highly influential, beautifully-filmed and sure to keep you entertained even if you aren't a fan of some of the amazing yet flawed talent on screen."
1.0,the_last_waltz_1978,This concert is perfect in every meaning
1.0,the_last_waltz_1978,Got to be the greatest rock concert ever filmed.
0.0,the_last_waltz_1978,lame sauce. does not stand the test of time.
1.0,the_last_waltz_1978,the best documentary ever.
1.0,the_last_waltz_1978,Simply the greatest rock film ever made. Stunning performances all around.
1.0,the_last_waltz_1978,"It's a cliche to call The Last Waltz the greatest rock n roll concert film/documentary ever. It's also 100% true. If you can watch the whole film and not being emotionally moved by the music, especially near the end when Bob Dylan joins them to sing Forever Young, you may want to check your pulse."
1.0,the_last_waltz_1978,"A masterpiece of a concert documentary. A great way for old fans of The Band to say goodbye, and new fans to say hello. Only criticism is too much of Robbie Robertson. Oh...and Neil Diamond."
1.0,the_last_waltz_1978,"Simply said, the best Rock-n-Roll movie ever made."
1.0,the_last_waltz_1978,I could watch this movie once a week forever. great music.
1.0,the_last_waltz_1978,Probably a perfect concert film.
1.0,the_last_waltz_1978,One of the greatest collections of rock and roll artists ever! A MUST see!
0.0,the_last_waltz_1978,I must have gotten a different blu-ray movie than the rest of these reviewers ... how do you shut up the Robbie Robertson - Scorsese banter and see the concert!? This is crap. Let me know when they re-release the full six hour concert footage sans the talk-a-thon. Long live Levon!
1.0,the_last_waltz_1978,"Eh if you don't like this, yer dumb."
1.0,the_last_waltz_1978,"Ranks among Don't Look Back, Gimmie Shelter, Monterey Pop and Stop Making Sense as one of the greatest and most important concert films / music documentaries ever made."
1.0,the_last_waltz_1978,This is how rock-umentaries should be made. Interesting subjects and honest interaction. Watch this now.
1.0,the_last_waltz_1978,"A showcase of some of the finest musical talent in, what was, a dying era."
1.0,the_last_waltz_1978,"One of the best! ""THIS FILM SHOULD BE PLAYED LOUD"""
1.0,the_last_waltz_1978,"If Clapton's performance here doesn't make you believe in rock and roll, nothing will."
1.0,the_last_waltz_1978,"Amazing line-up and great music, all shot in between some sometimes funny backstage stuff with Scorsese interviewing The Band. If you don't know who The Band are, then you might not enjoy this as much as I did... but, then again, it might provide a good introduction."
1.0,the_last_waltz_1978,"This is actually 1978 not 2002, was reissued in 02. Martin Scorcese's filming of one of the greatest concerts in history. Hardly a second of this isn't visual and musical gold."
1.0,the_last_waltz_1978,"No doubt about it, the best concert film/music doc ever made. I thought it couldn't get any better, and then Dylan appears on stage. Crystaline magic. For me, I thought Van the Man stole the show...and Muddy Waters wasn't half bad either!"
1.0,the_last_waltz_1978,loved it. Music was fantastic!
1.0,the_last_waltz_1978,"A great concert film. One of, if not the best ever."
1.0,the_last_waltz_1978,"This was one of the best music documentaries that I've seen in a long time. I absolutely loved this film about one of my favourite groups, ""The Band"", and their last show. The guest performances were amazing! So many legends in one fabulous concert. Astounding."
1.0,the_last_waltz_1978,show-biz has never been like this before or since.
1.0,the_last_waltz_1978,possibly the best concert film ever made
1.0,the_last_waltz_1978,Greatest rock doc ever made.
1.0,the_last_waltz_1978,"Along with Woodstock, The Last Waltz is the must see concert film. A great celebration of The Band that really give it all, who can forgett Levon Helm enthusiastic vocals and drumming. You must have it on 5.1 dolby for the ultimate concert experience."
1.0,the_last_waltz_1978,The Band + Bob Dylan + Neil Young + Joni Mitchell + Van Morrison + directed by Martin Scorsese = awesomeness.
1.0,the_last_waltz_1978,A great portrait of a legendary band. The lineup of this concert is even more loaded than anyone could ever dream of. My favorite segments are Bob Dylan and Neil Young's performances with the band respectively. If you love music (and aren't an idiot) you'll love this film.
1.0,the_last_waltz_1978,watch it please! one of the best concert documentary's ever... and maybe the only important one...
1.0,the_last_waltz_1978,Wonderful rockumentary of the last concert of The Band with some of the best musical artists of that time. If only Martin Scorsese hadn't needed to appear in it--looks like an evil troll.
1.0,the_last_waltz_1978,"As the cover says, it's The Greatest Rock N Roll Movie Ever. Team up the great American director ever, and one of the most prolific bands of the late 60s and 70s, and feature guest stars that nobody else could get, along with the great music and you have a perfect film."
1.0,the_last_waltz_1978,"I am a big fan of The Band, so this concert/documentary film was one of the best I've ever seen"
1.0,the_last_waltz_1978,One of the best concert films ever made.
1.0,the_last_waltz_1978,"Perhaps, the best music documentary ever made."
1.0,the_last_waltz_1978,"The Winterland Arena farewell concert of the group that formed Bob Dylan's backup band during the ""basement tapes"" era, it's a gathering of stars from the last period in music that was founded on Chuck Berry basics. Probably the greatest documentary of a rock concert."
1.0,the_last_waltz_1978,"The stories, the artists and their performances, all make The Last Waltz an amazing film. It shows you you can't rock out forever without sustaining deep bruises. (especially when dealing with Dylan.) A farewell to remember."
1.0,the_last_waltz_1978,An amazing concert film. One of Scorsese's best.
1.0,the_last_waltz_1978,GREATEST ROCKUMENTARY EVER MADE !
1.0,the_last_waltz_1978,This is what you do when your band wants to call it a day. document it and do a farewell show with all your best friends. Classic and this is Canadian.
1.0,the_last_waltz_1978,"The best rock music movie ever made, period. I must have watched this 10 times already."
1.0,the_last_waltz_1978,Quite simply a musical and visual masterpiece. Brings a tear to my eye every time.
1.0,the_last_waltz_1978,Puts the current crop of skinny legged nonces in context. A true musical masterpiece.
1.0,the_last_waltz_1978,.... yeah. that is all I can say!
1.0,the_last_waltz_1978,"The Band's 1976 farewell concert, incredibly filmed by Scorcese and joined by a who's who of singer/songwriters from the era who all add something special. Will probably never be topped."
1.0,the_last_waltz_1978,"Thank you, Martin Scorsese. Thank you."
1.0,the_last_waltz_1978,I watch it more than any other film around!
1.0,the_last_waltz_1978,Incredible music. It just doesn't get any better than this. Look at the cast list. Can you go wrong? And with Scorsese at the helm? Un-bloody-believeable.
1.0,the_last_waltz_1978,Wonderful wonderful. Forgot to put it on my favorite movie list.
1.0,the_last_waltz_1978,"This and Talking Heads' ""Stop Making Sense"" are my two favorite rock concert movies of all time."
1.0,the_last_waltz_1978,Scorcese is a freakin' genius. And so is Bob Dylan.
1.0,the_last_waltz_1978,"pure joy from The Band's last concert. Scorsese intertwines some of the best concert footage with amusing anecdotes of the boys just being themselves. if Neil Young's ""helpless"" and the Band's ""the night they drove old dixie down"" don't give you the chills, see a doctor."
1.0,the_last_waltz_1978,best Scorsese flick ever
1.0,the_last_waltz_1978,"Some of the BEST music ever played on stage: Eric Clapton, Neil Young, Bobby Dylan, Van Morrison, Joni Mitchell, and of course, The Band!!!!"
1.0,the_last_waltz_1978,Robbie Robertson's final performance with the band brilliantly captured by Martin Scorsese with awesome musical performances by all.
1.0,the_last_waltz_1978,Rock 'n roll classic! Amazing performances by all.
1.0,the_last_waltz_1978,"I first found The Band when I was thirteen, in a thrift store in some one-street town. Best $2 I ever spent."
1.0,the_last_waltz_1978,I just wanted to have been around when it was possible to get on that tour bus and share a 20-year long road trip with these brilliant musicians
1.0,the_last_waltz_1978,"The crisp, flawless 'last waltz' of the Band, with the aid of some of the most influential musicians of their generation and captured by the brilliant minstrel himself, Scorsese, is among the finest pieces of musical doc cinema in existence, if not straight cinema in general."
1.0,the_last_waltz_1978,Incredible lineup of musicians for The Band's farewell concert. A must-see for classic rock fans!
1.0,the_last_waltz_1978,"Martin Scorsese directing, Bob Dylan, The Band, Muddy Waters, Joni Mitchell, Neil Young, Van Morrison, Eric Clapton, and more performing. I don't think I need to go much further in explaining why this movie mind blowing."
1.0,the_last_waltz_1978,"Best concert film, ever."
1.0,the_last_waltz_1978,i love the band. come on now!
1.0,the_last_waltz_1978,The greatest musicians of the era assembled at the heights of their respective careers. This is the equivalent to finding old footage of Van Gogh painting in his bedroom in Arles.
1.0,the_last_waltz_1978,Like the opening title says - this film has to be played loud - why? Because it is the best music film ever released.
1.0,the_last_waltz_1978,"I've memorized almost everything about this film. It's actually really terrifying... If I've seen it once, I've seen it no fewer than 150 times. I could probably call it my favourite movie and gladly close the book."
1.0,the_last_waltz_1978,"""we decided to call ourselves THE BAND!"""
1.0,the_last_waltz_1978,Another great concert movie. The Band and all their friends. Some classic performances of great music.
1.0,the_last_waltz_1978,So much talent on one stage+Marty=masterpiece.
1.0,the_last_waltz_1978,"Love revisiting it every so often, a great concert film. The Band are wonderful."
1.0,the_last_waltz_1978,"Vous aimez la musique? La vraie? Regardez ce film. C'est vivant, c'est très bien filme, Neil Young est un dieu."
1.0,the_last_waltz_1978,"Now THIS is a rock movie. So much more too. Bands of today, watch and learn what soul and heart are. Goosebump-inducing."
1.0,the_last_waltz_1978,Omg... Richard Manuel... boner...
1.0,the_last_waltz_1978,"Beautiful arrangement of musical artists. The Band is awesome, Bob Dylan is awesome, hell everyone in this concert is way awesome. Muddy Waters is the man, just a wonderful concert to watch and pretend you're there!"
1.0,the_last_waltz_1978,My favorite concert film of all time.
1.0,the_last_waltz_1978,Best Movie Ever. A must see concert
1.0,the_last_waltz_1978,"AMAZING...if you haven't seen this film, you need to see it. Excellent performances...if you can get in on blu-ray with surround sound do it. And like it says to do at the beginning of the film - TURN IT UP LOUD"
1.0,the_last_waltz_1978,"a simply amazing film, Martin Scorsese captures the moment of The Band's last concert. Leaves an impression of wanting to be back in those days. Includes such greats as Eric Clapton, Muddy Waters, Van Morrison, Neil Young, Bob Dylan and many more."
1.0,the_last_waltz_1978,Tidenes beste konsertvideo!
0.0,the_last_waltz_1978,Documentary? Music and rambling druggies telling incoherent stories.
1.0,the_last_waltz_1978,"Stunning, simply stunning..."
1.0,the_last_waltz_1978,"I hope ""The Load"" never shows up on 'Guitar Hero'."
1.0,the_last_waltz_1978,Rated the best rock concert film ever. It still is.
1.0,the_last_waltz_1978,The greatest rock documentary of them all.
1.0,the_last_waltz_1978,What a treat for the lovers of music of that era
1.0,the_last_waltz_1978,"Robbie Robertson stepping in when Clapton's guitar strap broke,BRILLIANT ! ! Great peice of cinema.Then 12 month's later,Rust Never Sleep's came out.Great perod in rock. . ."
1.0,the_last_waltz_1978,FANTASTIC- Robbie & Rick you are the man! I have been watching this film for 8 years and it never gets old..
1.0,the_last_waltz_1978,The greatest concert movie of all time bar none!!!
1.0,the_last_waltz_1978,I could watch this movie once a week forever. great music.
1.0,the_last_waltz_1978,My favourite music film ever!!! The Band are just great blokes. This is what got me into them and I've since bought more material from them. They are just brilliant. The greatest concert movie ever.
1.0,the_last_waltz_1978,Best music documentary ever!
1.0,the_last_waltz_1978,to my mind the best music doc of all time..immense.
1.0,the_last_waltz_1978,A great concert film.
1.0,the_last_waltz_1978,this is a celebration the is the LAST WALTZ what more do u need ?
1.0,the_last_waltz_1978,Best piece of live music ever put to film. By no less than Martin Scorsese. Legendary
1.0,the_last_waltz_1978,master documentarian would be an okay title for martin. wouldn't you say?
1.0,the_last_waltz_1978,"possibly the greatest ""final"" concert of all time."
1.0,the_last_waltz_1978,What more could you need? Scorsese/Bob Dylan/Neil Young/Emmylou Harris/Neil Diamond/The Band....and check out Dylan's hairstyle! Wow.
1.0,the_last_waltz_1978,I got a bone to pick with marty and Robbie!
1.0,the_last_waltz_1978,Perfection. Sheer bliss for a lover of music.
1.0,the_last_waltz_1978,The best concert EVER!
1.0,the_last_waltz_1978,The film is spectacular and the music is amazing especially with all the special guests!
1.0,the_last_waltz_1978,The best music dvd I have ever seen. The filming is spectacular and the music is amazing especially with all the special guests.
1.0,the_last_waltz_1978,One of the best bar none. Except for Neil Diamond and the dolphin lady(Joni Mitchell).
1.0,the_last_waltz_1978,Amazingly done. Scorsese worked hard to make this picture and nailed camera shots. The performances were amazing to watch as well. All of The Band were having a great time with all their friends.
1.0,the_last_waltz_1978,one of my favorite films about one of my favorite bands
1.0,the_last_waltz_1978,"Without a doubt, the best music film ever made... PLAY IT LOUD!"
1.0,the_last_waltz_1978,The greatest rock film ever!! Like the first scene in the film says...PLAY IT LOUD!!!
1.0,the_last_waltz_1978,The best rock movie ever!I love the Band and i love scorcese.Play it loud!!!!!
0.0,the_last_waltz_1978,Guuuuuud va tråkig......
1.0,the_last_waltz_1978,Watched it again last night for the hundredth time and helped me further realize I need a job in the music business.
1.0,the_last_waltz_1978,The greatest concert film I've ever seen. Fact.
1.0,the_last_waltz_1978,Greatest Concert film....and turn it up loud..... as they say in the beginning....Neil Young singing without sunglasses... so glad it out on dvd...
1.0,the_last_waltz_1978,The best concert movie ever made
1.0,the_last_waltz_1978,"this is a must see for anyone who considers him/herself a fan of good music.favorite tunes: the night they drove old dixie down, it makes no difference, caravan, stage fright"
1.0,the_last_waltz_1978,"Amazing, simply amazing. If only I had Garth Hudson's beard."
1.0,the_last_waltz_1978,The NIght they drove old Dixie down
1.0,the_last_waltz_1978,robbie robertson was a good looking man. A great concert film with amazing musicians!
1.0,the_last_waltz_1978,"Rick Danko's sublime performance of ""It Makes No Difference"" is one major reason to watch this film. Van Morrison's purple-sequined suit and high kicks during ""Caravan"" is another."
1.0,the_last_waltz_1978,"It wouldn't be going to far to say that this movie changed my life. It IS Almost Famous... only the band is incredible, and people like Bob Dylan and Joni Mitchell pop in and out."
1.0,the_last_waltz_1978,Best. Concert. Movie. Ever.
1.0,the_last_waltz_1978,one of the best music documentaries I have ever seen. The Band at its finest.
1.0,the_last_waltz_1978,The best rock concert ever made. Period.
1.0,the_last_waltz_1978,A who's who from the music scene in the 70's. So good it should be illeagal.
1.0,the_last_waltz_1978,"Great concert, great footage, great interviews - one of the best concert films ever made."
1.0,the_last_waltz_1978,Perhaps one of the finest films ever made....thank you Mr. Scorsese!
1.0,the_last_waltz_1978,"Scorsese, The Band, Neil Young. That's all you need."
1.0,the_last_waltz_1978,"One of the best, if not THE best, rock concerts ever filmed. The Band combined with Scorsese... how could it possibly go wrong? The interviews are great, and the music is absolutely amazing... every song sounds like it's the best version ever recorded. Definitely a must-see for any rock fan."
1.0,the_last_waltz_1978,"If you are a fan of the band, or good music in general you will enjoy this. Just a great movie, awesome music, good interviews. I loved it."
1.0,the_last_waltz_1978,one of the best concert films by some of the greatest performers of all time.
1.0,the_last_waltz_1978,I saw this movie when I just started listening to music. It left quite the impression.
1.0,the_last_waltz_1978,"Great tribute to one of the best bands that ever existed - THE BAND! Also great performances of Van Morrison, Dr John, Joni Mitchell, Emmylou Harris, Dylan, Clapton, (rather drunk) Neil Young etc."
1.0,the_last_waltz_1978,Best Rock Band movie of all time. Only The Band could get the following of the other bands. Even George Harrison stated that they were the best band in the world at the time they were playing. I can now see why.
1.0,the_last_waltz_1978,If you like the music from that era you will love this movie.
1.0,the_last_waltz_1978,"The best versions of just about every Band song! Outstanding!Ricky's ""Sip the Wine"" makes my heart break."
1.0,the_last_waltz_1978,The best part is the coke on Neil Young's nose.
1.0,the_last_waltz_1978,The best concert film of all time.
1.0,the_last_waltz_1978,"Robbie Robertson on his first gig with the Hawks: ""Ronnie Hawkins said, 'I can't pay you much, but you'll get more pussy than Elvis.' """
1.0,the_last_waltz_1978,"This is right up there with Goodfellas and The Departed as my favorite Martin Scorsese film. I love The Band and this documentary about their journey to their star-studded farewell concert is, in a word, amazing."
1.0,the_last_waltz_1978,"#15 on my all time list, often over looked Martin Scorsese flick that is simply amazing"
1.0,the_last_waltz_1978,I like this concert movie a lot. The interviews after it's all over are sort of sad
1.0,the_last_waltz_1978,"The Bands last concert feat. Bob Dylan, Eric Clapton, Muddy Waters, Neil Young, Ringo Starr, Emmylou Harris, Joni Mitchell, Van Morrison, Lawrence Ferlinghetti (very cool but ????????). I don't understand how anyone wouldn't like this."
1.0,the_last_waltz_1978,Et must i din DVD-samling
1.0,the_last_waltz_1978,"Best rock film of all time. It Makes No Difference and Forever Young are truly amazing! And don't forget Such a Night and Caravan! Garth, Richard, Rick, Levon, and Robbie are the greatest band (ahem) ever!!!"
1.0,the_last_waltz_1978,Quite possibly the best concert filmed. If you appreciate at all the true essence of classic rock this is the concert to watch.
1.0,the_last_waltz_1978,"if you think you like rock'n roll and you haven't seen this movie, get a fucking clue."
1.0,the_last_waltz_1978,WoW...it was awesome
1.0,the_last_waltz_1978,"No hay nada mÃ¡s lindo que un concierto honesto, humilde y de regocijo... aunque sea el Ãºltimo."
1.0,the_last_waltz_1978,Good music with Scorsese never misses a beat.
1.0,the_last_waltz_1978,Den beste konservideoen overhode!! Ser nesten gÃ¸y ut Ã¥ vÃ¦re dopa!!
1.0,the_last_waltz_1978,"As good now as in 1978,"
1.0,the_last_waltz_1978,What a great band and the guest line-up isn't so bad either...Awesome.
1.0,the_last_waltz_1978,"My favorite rock concert film. Impossible to turn off once started. Van Morrison in his purple sparkly suit is a wonder. Levon Helm breaks my heart every time he sings ""The Night They Drove Old Dixie Down."""
1.0,the_last_waltz_1978,"Before MTV ruined music... There was The Band... No fancy props, no lip syncing, no smoke machines, just a few guys who really knew how to play..."
